experiment_name,code_family,control_mode,basis,cycles,workload_id,num_pairs,paired_delta_lfr,paired_bootstrap_std,unpaired_bootstrap_std,std_ratio_unpaired_over_paired,paired_ci_lower,paired_ci_upper,unpaired_ci_lower,unpaired_ci_upper,num_bootstrap,source_data_dir
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r090,10000,-0.012700,0.003298,0.006113,1.853565,-0.019100,-0.006600,-0.023100,0.000800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r110,10000,-0.008100,0.003410,0.006603,1.936531,-0.014300,-0.002100,-0.023100,0.004800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r130,10000,-0.010300,0.003866,0.007747,2.003738,-0.018000,-0.003200,-0.023700,0.007300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+0j_Z_r150,10000,-0.008100,0.003992,0.007212,1.806457,-0.015100,-0.000200,-0.019800,0.009200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r010,10000,0.004000,0.001389,0.002451,1.764991,0.000900,0.006500,-0.000300,0.009200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r030,10000,0.003600,0.002134,0.004252,1.992212,-0.000900,0.007900,-0.006400,0.012300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r050,10000,0.010000,0.003179,0.005220,1.642151,0.004700,0.017200,-0.000100,0.020500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r070,10000,0.014600,0.003050,0.005848,1.917214,0.009100,0.020700,0.004600,0.029700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r090,10000,0.011600,0.003919,0.006969,1.778398,0.002500,0.018800,-0.002300,0.024700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r110,10000,0.011800,0.003837,0.006225,1.622501,0.004200,0.018900,-0.001500,0.022700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r130,10000,0.004200,0.003736,0.006436,1.722658,-0.002600,0.011900,-0.007900,0.017900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_X_r150,10000,0.009800,0.004517,0.006507,1.440654,0.001000,0.019300,-0.002700,0.023100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r010,10000,-0.000300,0.001070,0.002999,2.803022,-0.002400,0.002100,-0.006500,0.004300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r030,10000,-0.001100,0.001856,0.004655,2.508402,-0.004600,0.002500,-0.012000,0.008700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r050,10000,0.000600,0.002191,0.006553,2.990909,-0.003000,0.005300,-0.011000,0.012100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r070,10000,-0.004300,0.003061,0.007485,2.445269,-0.010300,0.001600,-0.018900,0.010700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r090,10000,-0.005000,0.003091,0.005789,1.872629,-0.011300,0.001200,-0.016100,0.006700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r110,10000,-0.005800,0.003773,0.007404,1.962410,-0.013400,-0.000400,-0.020600,0.010300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r130,10000,-0.002300,0.003411,0.007534,2.208962,-0.008400,0.004800,-0.016500,0.012400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+4j_Z_r150,10000,0.000300,0.003746,0.006629,1.769572,-0.006100,0.008300,-0.010600,0.013900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r010,10000,-0.002700,0.001161,0.003592,3.094128,-0.005100,-0.000500,-0.009700,0.004300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r030,10000,-0.005200,0.002004,0.004899,2.444179,-0.008700,-0.001100,-0.015400,0.004100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r050,10000,-0.007600,0.002615,0.005837,2.231800,-0.012800,-0.001300,-0.019600,0.002200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r070,10000,-0.008000,0.002706,0.006339,2.342222,-0.014400,-0.003600,-0.018200,0.002200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r090,10000,-0.012000,0.003451,0.006519,1.889142,-0.018400,-0.004800,-0.025300,0.000200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r110,10000,-0.018100,0.003812,0.006352,1.666289,-0.025600,-0.009300,-0.028200,-0.003500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r130,10000,-0.010500,0.004012,0.006662,1.660453,-0.017600,-0.002300,-0.023500,0.003900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_X_r150,10000,-0.015800,0.004491,0.007077,1.575962,-0.023800,-0.006300,-0.028600,-0.001300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r010,10000,-0.000500,0.001144,0.002748,2.402518,-0.002600,0.001500,-0.006000,0.005000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r030,10000,-0.003500,0.001898,0.004308,2.269982,-0.006800,0.000900,-0.013500,0.004000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r050,10000,-0.007100,0.002402,0.005093,2.120697,-0.011100,-0.002900,-0.017600,0.002400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r070,10000,-0.010500,0.002995,0.005783,1.930515,-0.015900,-0.005100,-0.019500,0.000300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r090,10000,-0.015600,0.003180,0.006647,2.090136,-0.022500,-0.010500,-0.028500,-0.002200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r110,10000,-0.017400,0.003422,0.005923,1.730730,-0.022800,-0.010300,-0.028200,-0.005300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r130,10000,-0.010300,0.003604,0.006429,1.783668,-0.016600,-0.003000,-0.021400,0.004800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_4+8j_Z_r150,10000,-0.015800,0.003669,0.005958,1.623590,-0.021700,-0.008400,-0.029900,-0.003500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_4+8j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r010,10000,-0.009800,0.001594,0.003739,2.345176,-0.013300,-0.006800,-0.017300,-0.002100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r030,10000,-0.010100,0.002429,0.005537,2.279253,-0.016200,-0.006400,-0.020100,0.000800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r050,10000,-0.015400,0.003260,0.006382,1.957777,-0.020200,-0.008900,-0.029000,-0.002200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r070,10000,-0.016100,0.004165,0.006226,1.494947,-0.026000,-0.009600,-0.026900,-0.002800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r090,10000,-0.012600,0.004426,0.006602,1.491518,-0.019700,-0.002700,-0.024800,0.001400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r110,10000,-0.002100,0.005140,0.006611,1.286038,-0.012600,0.009300,-0.014800,0.009800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r130,10000,-0.009600,0.005084,0.006857,1.348584,-0.020000,0.000800,-0.023600,0.004300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_X_r150,10000,-0.009600,0.005579,0.007234,1.296602,-0.018200,0.002600,-0.023100,0.007600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r010,10000,-0.009100,0.001554,0.003476,2.236751,-0.011700,-0.005800,-0.015400,-0.002700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d3_8+0j_Z_r030,10000,-0.020200,0.002806,0.005680,2.024605,-0.025400,-0.015200,-0.030000,-0.007000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d3_8+0j/Z/r030
