analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_3_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1613,1298,2911,-0.031500,0.031500,rescues_more_than_induces,5.70081e-09,2.99064e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_3_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1579,1282,2861,-0.029700,0.029700,rescues_more_than_induces,3.04703e-08,0.000152565,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_3_X_r25|dem_correlations,dem_correlations,10000,1572,1427,2999,-0.014500,0.014500,rescues_more_than_induces,0.00854002,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_3_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1817,1634,3451,-0.018300,0.018300,rescues_more_than_induces,0.00194327,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_3_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1796,1611,3407,-0.018500,0.018500,rescues_more_than_induces,0.00161591,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r05|dem_correlations,dem_correlations,10000,464,334,798,-0.013000,0.013000,rescues_more_than_induces,4.73705e-06,0.0191235,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,575,365,940,-0.021000,0.021000,rescues_more_than_induces,7.65779e-12,4.47751e-08,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,528,496,1024,-0.003200,0.003200,rescues_more_than_induces,0.332672,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r09|dem_correlations,dem_correlations,10000,731,652,1383,-0.007900,0.007900,rescues_more_than_induces,0.0359192,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,873,696,1569,-0.017700,0.017700,rescues_more_than_induces,8.67955e-06,0.0337548,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,845,860,1705,0.001500,-0.001500,induces_more_than_rescues,0.734582,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r13|dem_correlations,dem_correlations,10000,1122,988,2110,-0.013400,0.013400,rescues_more_than_induces,0.00377642,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1278,1061,2339,-0.021700,0.021700,rescues_more_than_induces,7.8502e-06,0.0307335,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1312,1203,2515,-0.010900,0.010900,rescues_more_than_induces,0.0312552,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r17|dem_correlations,dem_correlations,10000,1170,1022,2192,-0.014800,0.014800,rescues_more_than_induces,0.00168474,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1327,1145,2472,-0.018200,0.018200,rescues_more_than_induces,0.00027058,0.785223,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1313,1213,2526,-0.010000,0.010000,rescues_more_than_induces,0.0488417,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r21|dem_correlations,dem_correlations,10000,1393,1310,2703,-0.008300,0.008300,rescues_more_than_induces,0.114729,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1542,1434,2976,-0.010800,0.010800,rescues_more_than_induces,0.0498135,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1522,1600,3122,0.007800,-0.007800,induces_more_than_rescues,0.168169,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r25|dem_correlations,dem_correlations,10000,1655,1592,3247,-0.006300,0.006300,rescues_more_than_induces,0.276569,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1797,1682,3479,-0.011500,0.011500,rescues_more_than_induces,0.0532503,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1855,1873,3728,0.001800,-0.001800,induces_more_than_rescues,0.780689,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r05|dem_correlations,dem_correlations,10000,509,429,938,-0.008000,0.008000,rescues_more_than_induces,0.00985888,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,556,415,971,-0.014100,0.014100,rescues_more_than_induces,6.7868e-06,0.0268146,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,513,381,894,-0.013200,0.013200,rescues_more_than_induces,1.13986e-05,0.0435541,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r09|dem_correlations,dem_correlations,10000,802,668,1470,-0.013400,0.013400,rescues_more_than_induces,0.000518359,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,861,661,1522,-0.020000,0.020000,rescues_more_than_induces,3.25727e-07,0.0015029,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,845,664,1509,-0.018100,0.018100,rescues_more_than_induces,3.50158e-06,0.0143985,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r13|dem_correlations,dem_correlations,10000,1035,941,1976,-0.009400,0.009400,rescues_more_than_induces,0.0363999,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1133,973,2106,-0.016000,0.016000,rescues_more_than_induces,0.000527811,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1076,934,2010,-0.014200,0.014200,rescues_more_than_induces,0.00165427,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r17|dem_correlations,dem_correlations,10000,1247,1175,2422,-0.007200,0.007200,rescues_more_than_induces,0.149094,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1346,1176,2522,-0.017000,0.017000,rescues_more_than_induces,0.00076163,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1284,1177,2461,-0.010700,0.010700,rescues_more_than_induces,0.0325988,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r21|dem_correlations,dem_correlations,10000,1354,1290,2644,-0.006400,0.006400,rescues_more_than_induces,0.22049,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1477,1263,2740,-0.021400,0.021400,rescues_more_than_induces,4.67946e-05,0.160505,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1431,1255,2686,-0.017600,0.017600,rescues_more_than_induces,0.000730859,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r25|dem_correlations,dem_correlations,10000,1562,1555,3117,-0.000700,0.000700,rescues_more_than_induces,0.914419,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1619,1602,3221,-0.001700,0.001700,rescues_more_than_induces,0.778011,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q6_7_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1614,1538,3152,-0.007600,0.007600,rescues_more_than_induces,0.181579,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r05|dem_correlations,dem_correlations,10000,700,478,1178,-0.022200,0.022200,rescues_more_than_induces,1.06316e-10,6.02493e-07,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,824,531,1355,-0.029300,0.029300,rescues_more_than_induces,1.67531e-15,1.02898e-11,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,824,515,1339,-0.030900,0.030900,rescues_more_than_induces,2.8061e-17,1.74119e-13,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r09|dem_correlations,dem_correlations,10000,1068,819,1887,-0.024900,0.024900,rescues_more_than_induces,1.08364e-08,5.59267e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1230,893,2123,-0.033700,0.033700,rescues_more_than_induces,2.72426e-13,1.63319e-09,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1190,899,2089,-0.029100,0.029100,rescues_more_than_induces,2.08474e-10,1.17016e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r13|dem_correlations,dem_correlations,10000,1302,1118,2420,-0.018400,0.018400,rescues_more_than_induces,0.000197924,0.593376,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_07_d3_at_q8_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1516,1182,2698,-0.033400,0.033400,rescues_more_than_induces,1.3722e-10,7.73921e-07,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
