experiment_name,code_family,control_mode,basis,cycle_dir,cycles,workload_id,baseline_decoder_pathway,intervened_decoder_pathway,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,baseline_lfr,intervened_lfr,paired_delta_lfr,net_rescue_rate,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,pairing_violation_rate,source_data_dir
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4091,3860,1243,1012,2848,4897,231,0.409100,0.386000,-0.023100,0.023100,0.303838,0.171264,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4296,4143,1308,1155,2988,4549,153,0.429600,0.414300,-0.015300,0.015300,0.304469,0.202489,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,615,463,252,100,363,9285,152,0.061500,0.046300,-0.015200,0.015200,0.409756,0.010655,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1739,1453,652,366,1087,7895,286,0.173900,0.145300,-0.028600,0.028600,0.374928,0.044305,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2461,2067,992,598,1469,6941,394,0.246100,0.206700,-0.039400,0.039400,0.403088,0.079321,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3071,2642,1283,854,1788,6075,429,0.307100,0.264200,-0.042900,0.042900,0.417779,0.123250,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3552,3043,1524,1015,2028,5433,509,0.355200,0.304300,-0.050900,0.050900,0.429054,0.157413,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3954,3478,1667,1191,2287,4855,476,0.395400,0.347800,-0.047600,0.047600,0.421598,0.196990,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4246,3721,1859,1334,2387,4420,525,0.424600,0.372100,-0.052500,0.052500,0.437824,0.231839,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,4354,3915,1915,1476,2439,4170,439,0.435400,0.391500,-0.043900,0.043900,0.439825,0.261424,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r150
