source_data_dir,baseline_prior,intervened_prior,workload_id,stress_level,intervention,intervention_class,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,paired_delta_lfr,paired_delta_lfr_ci_lower,paired_delta_lfr_ci_upper,net_rescue_rate,net_rescue_rate_ci_lower,net_rescue_rate_ci_upper,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,num_bootstrap,bootstrap_seed
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q4_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3722,3606,1259,1143,2463,5135,116,-0.011600,-0.021200,-0.002800,0.011600,0.000600,0.023100,0.338259,0.182064,100,45626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q4_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3722,3498,1502,1278,2220,5000,224,-0.022400,-0.031600,-0.013100,0.022400,0.009600,0.032800,0.403546,0.203568,100,45627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q4_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3722,3569,1432,1279,2290,4999,153,-0.015300,-0.027100,-0.004600,0.015300,0.004800,0.022400,0.384739,0.203727,100,45628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q4_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4165,4024,1521,1380,2644,4455,141,-0.014100,-0.024900,-0.007400,0.014100,0.002900,0.023700,0.365186,0.236504,100,45726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q4_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4165,3923,1806,1564,2359,4271,242,-0.024200,-0.034900,-0.013700,0.024200,0.012100,0.034500,0.433613,0.268038,100,45727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q4_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4165,3966,1750,1551,2415,4284,199,-0.019900,-0.030300,-0.011100,0.019900,0.007700,0.032000,0.420168,0.265810,100,45728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1557,1501,387,331,1170,8112,56,-0.005600,-0.009500,-0.001300,0.005600,-0.000100,0.010900,0.248555,0.039204,100,45826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1557,1437,476,356,1081,8087,120,-0.012000,-0.018500,-0.007200,0.012000,0.005900,0.017700,0.305716,0.042165,100,45827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1557,1460,444,347,1113,8096,97,-0.009700,-0.016000,-0.005300,0.009700,0.005000,0.014400,0.285164,0.041099,100,45828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2088,1965,563,440,1525,7472,123,-0.012300,-0.017600,-0.005500,0.012300,0.005900,0.017300,0.269636,0.055612,100,45926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2088,1827,747,486,1341,7426,261,-0.026100,-0.033300,-0.018900,0.026100,0.018400,0.032900,0.357759,0.061426,100,45927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2088,1854,702,468,1386,7444,234,-0.023400,-0.029400,-0.018500,0.023400,0.017000,0.031000,0.336207,0.059151,100,45928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2450,2406,667,623,1783,6927,44,-0.004400,-0.010700,0.001800,0.004400,-0.002600,0.010400,0.272245,0.082517,100,46026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2450,2256,877,683,1573,6867,194,-0.019400,-0.027500,-0.011700,0.019400,0.010100,0.026900,0.357959,0.090464,100,46027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,2450,2291,832,673,1618,6877,159,-0.015900,-0.022900,-0.010700,0.015900,0.006900,0.023500,0.339592,0.089139,100,46028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3021,2947,886,812,2135,6167,74,-0.007400,-0.015800,-0.000600,0.007400,-0.002600,0.014100,0.293280,0.116349,100,46126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3021,2750,1148,877,1873,6102,271,-0.027100,-0.036800,-0.018900,0.027100,0.019000,0.034300,0.380007,0.125663,100,46127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3021,2766,1096,841,1925,6138,255,-0.025500,-0.033000,-0.018300,0.025500,0.016900,0.034500,0.362794,0.120504,100,46128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3347,3252,1039,944,2308,5709,95,-0.009500,-0.015900,0.000500,0.009500,0.001200,0.017000,0.310427,0.141891,100,46226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3347,3096,1273,1022,2074,5631,251,-0.025100,-0.033900,-0.015700,0.025100,0.013900,0.034700,0.380341,0.153615,100,46227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3347,3081,1247,981,2100,5672,266,-0.026600,-0.036500,-0.019600,0.026600,0.018400,0.035500,0.372572,0.147452,100,46228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3579,3429,1197,1047,2382,5374,150,-0.015000,-0.024000,-0.005100,0.015000,0.004900,0.022500,0.334451,0.163059,100,46326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3579,3260,1431,1112,2148,5309,319,-0.031900,-0.042400,-0.020900,0.031900,0.021400,0.043700,0.399832,0.173182,100,46327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_3/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_3_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3579,3310,1342,1073,2237,5348,269,-0.026900,-0.035800,-0.017600,0.026900,0.018200,0.036400,0.374965,0.167108,100,46328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1819,1764,478,423,1341,7758,55,-0.005500,-0.012000,0.000200,0.005500,0.000200,0.011700,0.262782,0.051705,100,46426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1819,1689,617,487,1202,7694,130,-0.013000,-0.019000,-0.005400,0.013000,0.007300,0.018600,0.339197,0.059528,100,46427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1819,1796,575,552,1244,7629,23,-0.002300,-0.008200,0.002500,0.002300,-0.004400,0.008300,0.316108,0.067473,100,46428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2578,2494,726,642,1852,6780,84,-0.008400,-0.015400,-0.001000,0.008400,0.000700,0.016700,0.281614,0.086500,100,46526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2578,2380,936,738,1642,6684,198,-0.019800,-0.027300,-0.011200,0.019800,0.012300,0.026200,0.363072,0.099434,100,46527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2578,2532,848,802,1730,6620,46,-0.004600,-0.013200,0.007400,0.004600,-0.002700,0.010900,0.328937,0.108057,100,46528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3253,3184,959,890,2294,5857,69,-0.006900,-0.015400,0.002000,0.006900,-0.002800,0.014900,0.294805,0.131910,100,46626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3253,3138,1182,1067,2071,5680,115,-0.011500,-0.020500,-0.002500,0.011500,0.000700,0.019200,0.363357,0.158144,100,46627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3253,3302,1096,1145,2157,5602,-49,0.004900,-0.001300,0.013000,-0.004900,-0.018100,0.003000,0.336920,0.169705,100,46628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3695,3581,1178,1064,2517,5241,114,-0.011400,-0.020500,-0.004200,0.011400,0.002300,0.019400,0.318809,0.168755,100,46726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3695,3476,1456,1237,2239,5068,219,-0.021900,-0.032600,-0.013500,0.021900,0.011200,0.031300,0.394046,0.196193,100,46727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3695,3687,1327,1319,2368,4986,8,-0.000800,-0.009800,0.008000,0.000800,-0.010200,0.008500,0.359134,0.209199,100,46728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4198,4084,1493,1379,2705,4423,114,-0.011400,-0.021400,-0.000400,0.011400,0.000900,0.021400,0.355646,0.237677,100,46826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4198,4034,1700,1536,2498,4266,164,-0.016400,-0.026300,-0.005200,0.016400,0.005000,0.027500,0.404955,0.264736,100,46827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4198,4114,1675,1591,2523,4211,84,-0.008400,-0.020800,0.001100,0.008400,-0.001200,0.019900,0.399000,0.274216,100,46828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4237,4194,1468,1425,2769,4338,43,-0.004300,-0.012500,0.005000,0.004300,-0.005000,0.014500,0.346472,0.247267,100,46926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4237,4150,1715,1628,2522,4135,87,-0.008700,-0.021600,0.000900,0.008700,-0.001400,0.019800,0.404768,0.282492,100,46927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4237,4317,1624,1704,2613,4059,-80,0.008000,-0.002300,0.019200,-0.008000,-0.018800,0.002900,0.383290,0.295679,100,46928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2004,1903,560,459,1444,7537,101,-0.010100,-0.017300,-0.004700,0.010100,0.003600,0.016700,0.279441,0.057404,100,47026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2004,1836,639,471,1365,7525,168,-0.016800,-0.022800,-0.011500,0.016800,0.011600,0.023800,0.318862,0.058904,100,47027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2004,1878,647,521,1357,7475,126,-0.012600,-0.018600,-0.006400,0.012600,0.004400,0.018800,0.322854,0.065158,100,47028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2810,2742,822,754,1988,6436,68,-0.006800,-0.014400,0.000200,0.006800,0.000000,0.013300,0.292527,0.104868,100,47126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2810,2724,861,775,1949,6415,86,-0.008600,-0.019500,-0.001300,0.008600,0.001400,0.015500,0.306406,0.107789,100,47127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2810,2719,916,825,1894,6365,91,-0.009100,-0.015700,-0.001100,0.009100,0.000300,0.018100,0.325979,0.114743,100,47128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3382,3302,1084,1004,2298,5614,80,-0.008000,-0.017100,0.001100,0.008000,-0.001800,0.017900,0.320520,0.151707,100,47226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3382,3195,1132,945,2250,5673,187,-0.018700,-0.028500,-0.009300,0.018700,0.007900,0.026300,0.334713,0.142792,100,47227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3382,3178,1208,1004,2174,5614,204,-0.020400,-0.030500,-0.012200,0.020400,0.008600,0.027600,0.357185,0.151707,100,47228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3745,3609,1339,1203,2406,5052,136,-0.013600,-0.023500,-0.005900,0.013600,0.003200,0.020700,0.357543,0.192326,100,47326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3745,3495,1408,1158,2337,5097,250,-0.025000,-0.037200,-0.014200,0.025000,0.015800,0.034900,0.375968,0.185132,100,47327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3745,3510,1461,1226,2284,5029,235,-0.023500,-0.031000,-0.013400,0.023500,0.012300,0.034100,0.390120,0.196003,100,47328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4012,4010,1355,1353,2657,4635,2,-0.000200,-0.010200,0.009900,0.000200,-0.009600,0.008900,0.337737,0.225952,100,47426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4012,3875,1462,1325,2550,4663,137,-0.013700,-0.026300,-0.006500,0.013700,0.003200,0.022300,0.364407,0.221276,100,47427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4012,3881,1519,1388,2493,4600,131,-0.013100,-0.022700,-0.004800,0.013100,0.004900,0.024800,0.378614,0.231797,100,47428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_12/d3_at_q6_7/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_12_d3_at_q6_7_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4386,4353,1621,1588,2765,4026,33,-0.003300,-0.013900,0.004700,0.003300,-0.008800,0.013500,0.369585,0.282864,100,47526
